sale_id,product_id,sale_date,quantity_sold,total_revenue
2886,3686,25-04-2024,7,8274.07
2887,687,07-03-2024,93,90662.91
2888,3300,08-10-2024,11,100954.37
2889,2716,10-10-2024,94,176347.76
2890,3520,10-07-2024,25,20249.75
2891,3221,18-06-2024,34,133794.76
2892,1760,12-11-2024,79,457295.45
2893,4538,01-10-2024,78,87976.98
2894,3748,27-04-2024,31,10351.52
2895,2667,13-12-2024,61,399420.07
2896,4551,25-02-2024,90,144508.5
2897,4210,03-10-2024,87,318690.57
2898,2457,09-04-2024,91,16387.28
2899,1018,20-04-2024,23,1566.3
2900,2751,04-08-2024,22,2137.74
2901,4502,09-07-2024,78,20418.84
2902,306,29-08-2024,21,28428.96
2903,903,01-01-2025,60,48442.2
2904,1673,15-03-2024,67,563522.93
2905,3275,18-12-2024,72,244619.28
2906,1670,18-09-2024,2,8643.74
2907,2259,02-08-2024,38,10112.56
2908,4600,05-05-2024,7,2388.54
2909,4008,22-05-2024,8,12507.28
2910,4075,21-09-2024,31,74391.32
2911,4969,10-12-2024,28,8101.8
2912,1780,25-05-2024,59,121766.56
2913,2945,02-08-2024,97,428426.69
2914,4286,30-12-2024,51,88658.91
2915,2612,09-01-2025,52,499480.28
2916,4539,11-07-2024,88,64609.6
2917,4883,06-05-2024,66,56843.16
2918,483,14-03-2024,83,403517.78
2919,2681,05-05-2024,2,3587.34
2920,1771,30-06-2024,95,8764.7
2921,3488,26-04-2024,59,280685.42
2922,2518,25-02-2024,78,77301.9
2923,641,29-01-2024,10,11510.2
2924,732,31-12-2024,85,156456.95
2925,690,20-05-2024,100,47660
2926,3801,18-09-2024,42,51620.1
2927,3020,10-06-2024,17,20919.35
2928,1064,22-07-2024,16,18686.24
2929,1408,29-10-2024,25,171471.5
2930,2930,22-06-2024,92,200310.68
2931,1553,05-07-2024,4,2581.52
2932,3964,02-09-2024,99,21740.4
2933,319,17-07-2024,23,37428.13
2934,514,04-02-2024,95,702631.4
2935,1231,18-07-2024,93,248790.81
2936,3044,23-05-2024,31,202892.52
2937,3361,09-08-2024,19,67616.25
2938,473,16-08-2024,47,85466.21
2939,3904,21-03-2024,52,133946.28
2940,2172,29-04-2024,72,87125.04
2941,765,03-01-2025,12,17081.16
2942,4899,09-10-2024,31,27892.25
2943,4545,18-10-2024,27,134000.46
2944,4979,09-12-2024,17,145980.87
2945,2019,22-03-2024,95,906300.95
2946,1330,23-09-2024,42,105958.02
2947,3738,03-01-2025,38,17998.7
2948,2529,15-11-2024,25,72538.75
2949,1328,24-05-2024,66,58661.46
2950,1800,05-09-2024,8,51788.72
2951,331,06-02-2024,7,7883.61
2952,4179,03-12-2024,3,10398.15
2953,3629,08-08-2024,81,316162.44
2954,3401,26-11-2024,95,295857.55
2955,1293,17-08-2024,91,240739.59
2956,4620,06-12-2024,17,24612.26
2957,1456,15-07-2024,92,672928.48
2958,3483,28-09-2024,100,206346
2959,2812,15-03-2024,100,192085
2960,4902,11-09-2024,27,162806.22
2961,1085,09-01-2025,43,39475.29
2962,917,03-12-2024,72,11907.36
2963,986,01-05-2024,13,7183.67
2964,4046,07-12-2024,70,698205.2
2965,1943,22-07-2024,12,1353.84
2966,747,14-02-2024,100,354382
2967,3665,12-09-2024,10,14031.5
2968,3887,01-05-2024,5,1515.4
2969,3642,31-03-2024,8,14291.68
2970,4693,22-12-2024,2,14808.36
2971,2297,03-04-2024,100,368560
2972,3469,27-10-2024,99,176933.79
2973,3197,20-10-2024,18,50442.12
2974,1298,26-06-2024,68,104836.28
2975,3389,05-03-2024,88,670820.48
2976,2322,28-11-2024,21,31212.3
2977,3043,20-01-2024,53,94479.39
2978,4249,19-07-2024,71,210419.86
2979,867,07-12-2024,68,575915.12
2980,2465,14-12-2024,63,194207.58
2981,2070,24-12-2024,6,9425.76
2982,2680,29-04-2024,76,345320.44
2983,4955,24-06-2024,97,229385.6
2984,4849,07-07-2024,37,93671.79
2985,989,10-05-2024,60,3767.4
2986,4975,19-03-2024,65,362537.5
2987,2646,19-10-2024,76,181052.52
2988,791,17-05-2024,57,108332.49
2989,4617,13-07-2024,43,3640.81
2990,3770,30-09-2024,99,43694.64
2991,4854,17-08-2024,91,602958.72
2992,391,25-08-2024,96,74174.4
2993,488,05-12-2024,50,331022
2994,2653,13-02-2024,30,11106.3
2995,661,30-07-2024,28,13166.44
2996,1980,09-03-2024,20,29940
2997,723,03-10-2024,93,286931.04
2998,4976,22-04-2024,26,3551.86
2999,3154,13-06-2024,60,278560.8
3000,1707,23-05-2024,77,63710.57
3001,1993,02-11-2024,3,9987.18
3002,3706,31-01-2024,44,21736.44
3003,3929,31-05-2024,54,59189.4
3004,3677,01-02-2024,3,10215.93
3005,1345,13-12-2024,65,192623.6
3006,3010,12-02-2024,13,4708.34
3007,4226,27-01-2024,23,33048.01
3008,3181,08-12-2024,1,3293.94
3009,3478,01-12-2024,62,465822.12
3010,3247,28-10-2024,12,36913.68
3011,4973,09-01-2025,71,155895.41
3012,573,15-11-2024,48,120658.08
3013,410,25-01-2024,31,140368
3014,1194,16-03-2024,9,32128.38
3015,4679,07-02-2024,42,281234.52
3016,2106,23-03-2024,75,15016.5
3017,3501,31-05-2024,55,24628.45
3018,1604,09-11-2024,55,18777
3019,4107,10-04-2024,41,86227.51
3020,4621,19-04-2024,64,233877.12
3021,3418,23-09-2024,49,269600.45
3022,1207,11-10-2024,45,53204.85
3023,3533,24-06-2024,59,18296.49
3024,1968,01-08-2024,61,15070.66
3025,4216,25-01-2024,40,41238.8
3026,2037,20-10-2024,54,21757.14
3027,1079,13-09-2024,51,21849.42
3028,2928,13-12-2024,55,121114.95
3029,1369,19-09-2024,12,3642
3030,1640,16-02-2024,56,16072
3031,1517,13-09-2024,38,322462.3
3032,4568,28-01-2024,26,11969.1
3033,4804,01-03-2024,56,164119.2
3034,4699,16-06-2024,28,14329.28
3035,4450,10-03-2024,96,147550.08
3036,4562,24-08-2024,15,13092.45
3037,2130,27-05-2024,59,3548.85
3038,4703,24-05-2024,25,140945.5
3039,413,16-05-2024,77,178627.68
3040,3539,18-09-2024,92,289902.12
3041,1540,05-11-2024,74,132835.18
3042,3657,07-02-2024,59,23977.01
3043,4007,07-10-2024,15,72551.7
3044,507,08-05-2024,67,25999.35
3045,449,01-01-2025,5,1046.85
3046,2271,08-02-2024,23,3974.86
3047,2948,19-02-2024,73,13283.08
3048,1780,06-08-2024,77,158915.68
3049,2617,18-03-2024,55,245906.65
3050,4853,20-06-2024,2,16522.3
3051,4270,18-01-2024,65,103903.15
3052,4618,10-10-2024,72,398102.4
3053,4984,14-11-2024,18,12979.26
3054,4522,27-04-2024,45,114782.4
3055,4940,10-02-2024,32,11750.08
3056,4518,09-01-2025,52,14585.48
3057,3693,06-06-2024,34,79281.2
3058,2062,15-07-2024,60,16075.2
3059,2546,09-09-2024,31,25141.93
3060,3156,19-12-2024,30,223573.5
3061,235,15-07-2024,60,23943.6
3062,615,17-07-2024,83,41314.91
3063,3745,06-11-2024,26,10115.04
3064,163,01-04-2024,71,258424.38
3065,3006,01-11-2024,83,676872.47
3066,1532,14-01-2025,6,17402.04
3067,618,09-05-2024,46,82765.96
3068,2138,20-09-2024,10,4223
3069,385,30-12-2024,47,4886.59
3070,1077,23-11-2024,89,34232.07
3071,1536,03-07-2024,40,105172.8
3072,2024,18-11-2024,16,5292.48
3073,566,31-08-2024,68,94132.4
3074,348,19-02-2024,89,519931.77
3075,54,02-07-2024,42,168233.94
3076,1603,30-06-2024,92,81546.96
3077,2890,11-08-2024,43,13018.25
3078,2187,11-12-2024,85,300427.4
3079,4966,18-11-2024,88,875674.8
3080,1618,06-11-2024,18,14788.8
3081,1093,18-04-2024,34,12831.6
3082,1904,27-07-2024,23,53563.55
3083,216,21-02-2024,82,14642.74
3084,3334,19-06-2024,76,148241.8
3085,2702,16-05-2024,36,155547.72
3086,604,23-09-2024,39,52613.73
3087,9,23-11-2024,65,165589.45
3088,1396,11-07-2024,82,312815.24
3089,2344,07-01-2025,55,49581.95
3090,4959,06-12-2024,14,25144.42
3091,2650,23-02-2024,42,33645.78
3092,1908,04-01-2025,76,305108.08
3093,3003,14-09-2024,14,19308.24
3094,3738,14-09-2024,14,6631.1
3095,2073,21-04-2024,50,210601
3096,3007,10-11-2024,49,10672.69
3097,2762,04-12-2024,84,754733.28
3098,255,03-07-2024,89,252868.58
3099,157,19-04-2024,73,196478.77
3100,2682,06-10-2024,99,555430.59
3101,3342,19-10-2024,23,128950.42
3102,3727,22-05-2024,24,2072.4
3103,89,13-09-2024,30,70082.4
3104,2553,01-09-2024,57,190898.13
3105,4204,25-10-2024,25,22870.5
3106,3050,20-08-2024,96,211636.8
3107,1371,15-11-2024,98,398301.4
3108,3914,06-04-2024,30,4446.6
3109,3209,12-07-2024,97,109358.77
3110,372,03-06-2024,32,15994.56
3111,1138,25-10-2024,76,315603.68
3112,941,06-02-2024,40,197893.6
3113,3343,10-02-2024,89,55408.73
3114,3214,11-06-2024,79,21307.09
3115,3615,17-12-2024,72,274698.72
3116,3558,15-12-2024,39,166693.41
3117,4610,31-10-2024,91,557011
3118,4262,20-07-2024,46,21997.66
3119,1059,31-12-2024,46,212004.34
3120,3484,06-12-2024,96,21047.04
3121,518,29-10-2024,70,207436.6
3122,3561,24-03-2024,56,51144.8
3123,1303,15-11-2024,32,254275.52
3124,473,19-09-2024,50,90921.5
3125,3620,02-04-2024,80,389404
3126,929,02-10-2024,82,23144.5
3127,1219,12-05-2024,62,30169.2
3128,818,21-02-2024,73,528095.14
3129,3088,27-02-2024,8,30870.8
3130,1739,18-04-2024,13,7248.28
3131,2290,10-02-2024,31,46609.43
3132,1794,07-08-2024,7,3421.88
3133,2820,01-02-2024,24,15642
3134,3433,11-02-2024,69,391345.92
3135,985,21-08-2024,84,322204.68
3136,4504,24-08-2024,98,258653.36
3137,2791,02-07-2024,64,470953.6
3138,48,29-11-2024,37,16371.02
3139,208,12-01-2025,81,755804.52
3140,1768,23-04-2024,20,190431.6
3141,2678,13-01-2025,70,691104.4
3142,3665,25-11-2024,66,92607.9
3143,120,18-07-2024,24,146852.64
3144,2724,15-04-2024,35,106715.35
3145,2148,25-09-2024,65,332779.2
3146,924,16-12-2024,47,364051.66
3147,2174,29-11-2024,17,21834.97
3148,1980,09-04-2024,69,103293
3149,3191,21-07-2024,70,97804.7
3150,4592,06-10-2024,77,63339.43
3151,3433,28-08-2024,19,107761.92
3152,4702,23-09-2024,31,18783.83
3153,795,09-08-2024,76,378615.28
3154,4677,10-10-2024,10,3260.1
3155,3685,26-06-2024,85,88454.4
3156,334,25-12-2024,11,782.76
3157,1795,10-05-2024,5,14488.45
3158,762,31-12-2024,54,189397.44
3159,1855,19-01-2024,20,42622.2
3160,2379,13-02-2024,63,100908.36
3161,1979,07-08-2024,42,308517.3
3162,4967,30-08-2024,40,6180
3163,4149,12-01-2025,51,148959.27
3164,399,07-04-2024,16,7649.12
3165,298,16-05-2024,62,146089.98
3166,4266,09-10-2024,96,23097.6
3167,1296,26-02-2024,13,2850.51
3168,4641,21-07-2024,63,450515.52
3169,1751,08-07-2024,15,7311.75
3170,126,10-12-2024,72,114503.04
3171,4736,12-06-2024,41,2703.13
3172,4724,05-11-2024,25,38878.25
3173,1372,06-05-2024,75,23633.25
3174,2035,19-04-2024,15,65275.8
3175,1135,27-05-2024,13,101976.68
3176,4268,09-07-2024,52,396310.2
3177,6,09-06-2024,100,468074
3178,894,04-01-2025,53,139384.7
3179,662,04-06-2024,13,69600.31
3180,3400,22-10-2024,21,6091.05
3181,4701,18-09-2024,32,7548.8
3182,300,10-12-2024,5,27584.1
3183,1830,13-03-2024,1,3112.59
3184,3733,18-07-2024,88,34523.28
3185,1990,04-11-2024,16,59281.92
3186,69,15-03-2024,82,34549.06
3187,3240,01-01-2025,56,143689.28
3188,4979,09-11-2024,23,197503.53
3189,4215,27-12-2024,91,157580.15
3190,412,17-03-2024,68,411484.32
3191,2097,09-10-2024,52,127018.32
3192,2668,28-10-2024,57,42304.26
3193,3062,29-09-2024,17,15849.27
3194,4504,20-04-2024,22,58065.04
3195,748,22-04-2024,22,143128.26
3196,4818,24-07-2024,63,462693.42
3197,3722,20-04-2024,64,314064.64
3198,3641,22-01-2024,10,1470.9
3199,3242,05-07-2024,5,5003.9
3200,4459,15-05-2024,69,159467.28
3201,1431,06-09-2024,24,67257.12
3202,3761,14-09-2024,68,80525.6
3203,3622,06-11-2024,58,107364.38
3204,4331,01-05-2024,53,22431.72
3205,4887,28-03-2024,50,64258
3206,560,16-02-2024,8,1977.76
3207,16,27-05-2024,69,162325.26
3208,4272,21-03-2024,8,34915.12
3209,4936,27-11-2024,28,138862.36
3210,2471,15-04-2024,2,517.76
3211,84,25-03-2024,66,174179.28
3212,4928,07-11-2024,59,7094.75
3213,3010,21-11-2024,71,25714.78
3214,4302,09-08-2024,35,122540.25
3215,1673,22-04-2024,61,513058.19
3216,3937,31-03-2024,43,39462.39
3217,3998,17-07-2024,36,34828.92
3218,634,29-08-2024,18,87898.32
3219,1974,24-12-2024,39,115200.54
3220,4797,28-08-2024,19,74181.89
3221,1057,12-11-2024,44,119423.04
3222,4634,15-03-2024,9,62140.41
3223,3511,05-01-2025,83,47784.76
3224,2660,11-01-2025,63,337783.95
3225,1257,16-04-2024,95,17923.65
3226,2063,20-06-2024,36,8284.68
3227,2063,22-05-2024,18,4142.34
3228,2788,18-03-2024,53,213858.71
3229,2899,14-06-2024,22,24291.74
3230,1886,28-05-2024,77,45587.85
3231,4163,11-10-2024,16,59414.88
3232,2731,24-06-2024,97,251117.48
3233,4017,20-11-2024,42,13644.12
3234,3568,31-01-2024,23,69763.37
3235,3558,10-06-2024,93,397499.67
3236,2520,02-11-2024,79,290456.93
3237,4714,01-10-2024,42,69044.22
3238,2939,07-04-2024,27,15520.95
3239,2777,30-01-2024,41,290700.66
3240,563,23-08-2024,1,8821.58
3241,891,04-02-2024,98,427133
3242,2616,21-07-2024,39,11897.34
3243,397,28-08-2024,29,13708.59
3244,3600,19-10-2024,54,3564.54
3245,1828,02-07-2024,70,667086
3246,4851,10-12-2024,83,529985.71
3247,3999,05-09-2024,71,26633.52
3248,4052,01-04-2024,2,278.92
3249,1952,13-01-2025,45,378389.25
3250,134,08-10-2024,29,12073.86
3251,2661,01-02-2024,72,53171.28
3252,1526,17-11-2024,65,36312.9
3253,1627,28-07-2024,26,123758.7
3254,79,31-05-2024,50,151280
3255,1281,31-07-2024,41,193717.62
3256,4840,09-09-2024,93,134703.06
3257,3226,09-10-2024,88,596354.88
3258,2830,17-02-2024,100,176478
3259,4339,13-02-2024,59,16842.14
3260,3603,20-07-2024,9,5763.69
3261,448,14-03-2024,22,76378.94
3262,957,08-10-2024,37,235126.49
3263,124,12-08-2024,48,23607.36
3264,15,13-02-2024,47,448704.3
3265,3141,18-03-2024,47,66356.95
3266,3749,06-12-2024,47,10665.24
3267,3927,02-04-2024,61,66461.94
3268,4117,24-03-2024,100,145708
3269,3372,01-09-2024,6,23491.2
3270,2656,22-07-2024,85,422600.45
3271,3760,07-08-2024,60,61255.2
3272,705,08-03-2024,46,97603.72
3273,3473,09-07-2024,82,501990.06
3274,1427,12-09-2024,54,380043.36
3275,3605,16-12-2024,69,63699.42
3276,4368,25-07-2024,27,36145.71
3277,2535,03-12-2024,61,199449.26
3278,3504,12-10-2024,64,178473.6
3279,2534,10-09-2024,15,18825
3280,1137,26-06-2024,21,57157.8
3281,4711,21-02-2024,14,60439.82
3282,2631,27-07-2024,69,116149.08
3283,2535,23-06-2024,88,287730.08
3284,4534,11-02-2024,77,200365.55
3285,1389,25-07-2024,8,22337.2
3286,1305,10-03-2024,36,15655.32
3287,4638,14-10-2024,18,25210.62
3288,1021,16-11-2024,77,237879.95
3289,1733,22-09-2024,72,23446.8
3290,2660,30-11-2024,24,128679.6
3291,905,26-11-2024,24,185945.28
3292,2869,09-09-2024,87,18986.01
3293,1232,08-11-2024,8,23772.24
3294,1081,02-10-2024,33,12057.54
3295,3953,27-05-2024,57,11886.21
3296,3449,16-03-2024,50,114819.5
3297,1902,18-12-2024,17,78104.63
3298,1823,13-03-2024,57,318182.55
3299,2283,01-10-2024,21,8026.2
3300,1598,01-03-2024,6,17392.68
3301,4989,04-12-2024,42,87299.52
3302,2111,13-02-2024,32,122954.56
3303,2589,22-03-2024,92,160217.08
3304,151,15-04-2024,54,35540.1
3305,3204,20-02-2024,96,151692.48
3306,1640,26-08-2024,94,26978
3307,2473,17-03-2024,72,27932.4
3308,4737,03-05-2024,84,37742.04
3309,1643,28-07-2024,73,28210.12
3310,2203,12-11-2024,53,86214.57
3311,1335,06-11-2024,28,4827.48
3312,2562,29-12-2024,62,426388.88
3313,2943,25-04-2024,72,258635.52
3314,4470,01-04-2024,3,3558.78
3315,4069,18-11-2024,18,14756.4
3316,2960,09-03-2024,10,13385.6
3317,1039,18-01-2024,59,71706.83
3318,123,20-12-2024,76,66621.6
3319,449,16-12-2024,57,11934.09
3320,3959,22-03-2024,44,41353.4
3321,4427,13-05-2024,56,191304.4
3322,3840,19-07-2024,16,4235.52
3323,3667,08-04-2024,71,33910.31
3324,231,05-02-2024,13,6005.35
3325,237,02-10-2024,61,53416.48
3326,2734,03-06-2024,1,2140.22
3327,634,01-05-2024,21,102548.04
3328,1564,26-07-2024,65,101110.1
3329,4388,05-10-2024,84,88342.8
3330,589,03-10-2024,9,23057.37
3331,882,27-11-2024,99,319750.2
3332,1777,16-08-2024,100,334163
3333,2263,18-10-2024,77,336899.64
3334,358,07-04-2024,71,451192.22
3335,43,14-10-2024,59,45998.17
3336,202,13-08-2024,16,40544.8
3337,2679,07-12-2024,93,24254.4
3338,2247,11-08-2024,100,311257
3339,1470,14-09-2024,39,136734
3340,4159,19-02-2024,31,118215.71
3341,2847,26-08-2024,49,42070.42
3342,802,07-01-2025,79,21744.75
3343,1738,02-08-2024,14,7157.92
3344,4840,07-09-2024,32,46349.44
3345,3070,23-05-2024,62,13874.36
3346,319,25-01-2024,23,37428.13
3347,1276,24-02-2024,75,603913.5
3348,124,16-07-2024,93,45739.26
3349,4577,16-07-2024,97,238017.63
3350,244,22-02-2024,22,75859.74
3351,4398,06-07-2024,73,43462.74
3352,273,22-05-2024,64,485606.4
3353,645,02-07-2024,60,456987
3354,4079,03-10-2024,21,31946.25
3355,3719,06-06-2024,22,56181.62
3356,824,12-04-2024,54,281041.92
3357,4561,28-07-2024,91,422496.62
3358,2183,06-08-2024,94,207780.42
3359,838,01-09-2024,14,793.66
3360,1738,04-06-2024,22,11248.16
3361,3852,11-09-2024,41,180422.14
3362,4043,24-10-2024,33,18821.88
3363,2074,02-10-2024,33,77840.07
3364,4921,06-03-2024,20,62036
3365,4931,25-05-2024,61,15237.19
3366,4321,09-12-2024,39,60389.16
3367,1348,29-06-2024,66,12576.96
3368,107,28-07-2024,51,145849.29
3369,4447,04-03-2024,12,14234.76
3370,119,09-12-2024,1,3513.94
3371,4441,28-04-2024,63,118231.47
3372,984,28-03-2024,51,55431.9
3373,647,20-04-2024,96,156227.52
3374,1978,22-10-2024,31,246202.62
3375,2394,28-02-2024,34,68416.5
3376,2597,15-02-2024,26,1854.58
3377,1620,21-11-2024,29,209315.62
3378,978,03-05-2024,72,141016.32
3379,3434,21-07-2024,33,76071.27
3380,2970,04-07-2024,13,84557.46
3381,2865,18-09-2024,17,16010.43
3382,22,13-09-2024,7,9852.78
3383,2475,27-07-2024,12,57406.56
3384,3407,23-02-2024,3,3840.45
3385,3022,11-12-2024,96,63268.8
3386,1641,24-05-2024,92,123420.76
3387,3880,25-11-2024,37,70770.27
3388,4489,16-03-2024,78,10309.26
3389,4305,31-10-2024,12,19674.36
3390,3315,05-09-2024,55,10906.5
3391,3379,21-07-2024,59,167885.68
3392,2137,08-10-2024,36,60118.56
3393,3841,20-12-2024,89,523109.96
3394,3789,25-04-2024,52,249887.04
3395,819,02-06-2024,4,9540.68
3396,3312,21-07-2024,5,1645.95
3397,629,29-05-2024,82,8808.44
3398,2921,30-07-2024,63,26311.95
3399,3898,25-04-2024,1,5841.74
3400,2583,29-02-2024,100,33038
3401,280,17-10-2024,76,37591.88
3402,2234,05-10-2024,45,16785.9
3403,331,07-02-2024,89,100234.47
3404,1338,25-01-2024,34,5433.2
3405,2756,18-09-2024,13,38913.55
3406,3020,29-06-2024,58,71371.9
3407,67,15-10-2024,92,34328.88
3408,130,22-04-2024,91,166486.32
3409,2084,02-01-2025,8,8194.08
3410,3130,27-12-2024,17,2104.26
3411,1998,13-05-2024,48,90205.92
3412,4557,28-09-2024,8,9837.28
3413,265,12-12-2024,73,197570.12
3414,3175,03-09-2024,48,312811.2
3415,3005,16-04-2024,12,2008.92
3416,1485,15-10-2024,90,328279.5
3417,1156,04-04-2024,82,186056.36
3418,1633,04-09-2024,20,124301.6
3419,2507,02-11-2024,18,163511.82
3420,2821,21-09-2024,98,216708.38
3421,1654,10-02-2024,9,59043.15
3422,1349,15-03-2024,23,85052.62
3423,1383,12-06-2024,95,145040.3
3424,2310,13-08-2024,5,2988.55
3425,4095,23-06-2024,8,11501.84
3426,4018,02-06-2024,72,410304.96
3427,3703,24-10-2024,30,10112.7
3428,4953,10-08-2024,91,311848.81
3429,3579,09-11-2024,83,210829.96
3430,3957,20-06-2024,17,27613.95
3431,3937,23-01-2024,51,46804.23
3432,918,14-06-2024,30,39381.3
3433,333,14-08-2024,29,15736.85
3434,3762,29-03-2024,89,379269.94
3435,3531,16-02-2024,21,21386.61
3436,3936,12-08-2024,3,3513.03
3437,1688,23-07-2024,56,163065.84
3438,34,20-12-2024,75,553261.5
3439,686,14-04-2024,45,260923.5
3440,1529,17-12-2024,15,37646.7
3441,3745,09-09-2024,75,29178
3442,2108,12-12-2024,77,375009.25
3443,2270,09-05-2024,92,272562.88
3444,231,09-08-2024,87,40189.65
3445,4082,22-08-2024,56,424640.16
3446,4836,13-04-2024,39,13575.12
3447,3941,02-10-2024,99,763113.78
3448,4811,01-01-2025,50,305506
3449,3770,10-02-2024,29,12799.44
3450,4091,11-05-2024,6,1099.92
3451,3383,13-01-2025,88,82940.88
3452,3946,20-10-2024,67,92433.2
3453,1462,03-01-2025,70,645501.5
3454,3628,22-12-2024,25,91212.75
3455,2972,08-10-2024,63,78082.2
3456,1637,28-07-2024,74,182068.12
3457,518,14-04-2024,54,160022.52
3458,3243,26-12-2024,88,853999.52
3459,2973,14-04-2024,6,2317.98
3460,1906,03-07-2024,81,191663.82
3461,3075,29-05-2024,73,219865.78
3462,2750,28-02-2024,78,5561.4
3463,2866,13-03-2024,39,12267.84
3464,1120,15-01-2025,9,4777.2
3465,2194,26-06-2024,69,132504.15
3466,1096,02-10-2024,78,27166.62
3467,3450,21-02-2024,58,333197.24
3468,213,19-08-2024,57,265687.83
3469,1766,08-09-2024,15,69066.75
3470,2853,08-12-2024,59,63207.29
3471,750,16-12-2024,53,224094.6
3472,529,25-01-2024,32,254496.32
3473,3812,27-03-2024,84,395505.6
3474,153,29-08-2024,96,18803.52
3475,1240,27-01-2024,1,3481.63
3476,3107,06-06-2024,14,40376.84
3477,2008,15-11-2024,14,4455.92
3478,3949,14-11-2024,53,3107.92
3479,345,27-11-2024,29,61466.37
3480,1130,23-04-2024,53,86747.75
3481,4822,31-10-2024,16,5935.52
3482,92,15-05-2024,46,157774.02
3483,2943,11-03-2024,6,21552.96
3484,2072,11-02-2024,61,179652.93
3485,528,26-12-2024,33,139510.14
3486,3890,02-08-2024,35,32718
3487,4310,25-11-2024,93,144010.5
3488,856,08-08-2024,1,568.09
3489,855,21-05-2024,7,1362.62
3490,2208,10-08-2024,22,88577.06
3491,3249,12-06-2024,18,35594.28
3492,2471,02-01-2025,99,25629.12
3493,1843,24-03-2024,16,4054.88
3494,4606,29-10-2024,56,7196
3495,2062,25-09-2024,50,13396
3496,3025,12-02-2024,28,159832.68
3497,3831,01-06-2024,97,176063.73
3498,3515,30-10-2024,46,213157.56
3499,2609,19-01-2024,53,359862.58
3500,3880,12-04-2024,81,154929.51
3501,2682,07-01-2025,12,67324.92
3502,3559,14-03-2024,85,474056.05
3503,959,06-11-2024,37,92220.65
3504,3824,26-03-2024,33,214289.79
3505,2640,05-11-2024,72,290113.92
3506,2938,06-11-2024,39,11664.51
3507,4251,02-01-2025,60,148759.8
3508,4065,31-01-2024,7,46118.17
3509,1651,11-12-2024,8,9790.08
3510,4535,28-05-2024,81,213605.91
3511,4526,12-02-2024,88,32134.96
3512,442,04-04-2024,13,96319.08
3513,3059,06-11-2024,69,596600.91
3514,3353,07-06-2024,97,26638.14
3515,4973,17-09-2024,97,212983.87
3516,3590,26-07-2024,28,209485.64
3517,4091,04-07-2024,89,16315.48
3518,4247,24-12-2024,89,86523.13
3519,2924,03-12-2024,1,5629.58
3520,1064,29-03-2024,73,85255.97
3521,817,03-06-2024,68,49481.56
3522,4460,05-03-2024,2,5222.42
3523,4187,27-01-2024,8,1823.84
3524,3416,21-02-2024,31,6825.89
3525,1435,27-03-2024,52,10885.68
3526,4882,03-10-2024,28,113867.6
3527,2626,11-06-2024,18,7081.92
3528,2800,24-02-2024,41,4088.11
3529,3875,12-12-2024,39,99613.02
3530,4040,26-11-2024,52,30798.04
3531,4265,12-03-2024,21,97639.5
3532,723,11-04-2024,95,293101.6
3533,886,06-06-2024,1,1368.91
3534,3084,09-05-2024,75,9426.75
3535,3252,27-11-2024,10,47777.2
3536,896,31-07-2024,8,2830.8
3537,6,23-09-2024,10,46807.4
3538,1616,09-01-2025,83,308524.28
3539,2199,15-08-2024,74,36105.34
3540,4224,09-01-2025,79,369974.38
3541,4463,07-08-2024,84,184061.64
3542,543,01-01-2025,61,89044.75
3543,1420,28-12-2024,75,95624.25
3544,1568,13-07-2024,55,54677.15
3545,2105,11-09-2024,42,50946.42
3546,522,13-02-2024,85,145461.35
3547,1030,15-02-2024,77,113222.34
3548,793,26-09-2024,62,535649
3549,1998,06-04-2024,19,35706.51
3550,3874,31-01-2024,27,5261.49
3551,898,30-08-2024,78,53118.78
3552,2559,01-08-2024,32,140989.12
3553,673,26-02-2024,76,285571.52
3554,2972,22-01-2024,82,101630.8
3555,1593,15-08-2024,18,6425.64
3556,3338,29-06-2024,25,43827.25
3557,4603,31-12-2024,28,11116.84
3558,947,21-09-2024,65,25610.65
3559,1968,23-07-2024,48,11858.88
3560,2232,15-12-2024,34,60691.02
3561,3037,04-09-2024,11,6532.35
3562,2960,29-08-2024,52,69605.12
3563,401,22-11-2024,17,3809.53
3564,4339,04-02-2024,27,7707.42
3565,1103,20-12-2024,100,45256
3566,2319,20-04-2024,63,82854.45
3567,2698,04-05-2024,77,318090.08
3568,1159,21-07-2024,70,20770.4
3569,317,05-12-2024,45,84568.05
3570,1167,25-09-2024,68,170822.8
3571,2249,13-06-2024,88,29477.36
3572,2354,15-12-2024,73,179434.73
3573,118,31-07-2024,21,128255.4
3574,1638,02-11-2024,25,72879.25
3575,1652,27-08-2024,28,41354.88
3576,2010,18-03-2024,39,138593.91
3577,1541,04-05-2024,89,220549.12
3578,4310,07-02-2024,77,119234.5
3579,3430,19-06-2024,44,72064.52
3580,2185,26-04-2024,92,224480.92
3581,606,24-09-2024,46,128996.42
3582,3450,28-12-2024,67,384900.26
3583,700,30-09-2024,52,294920.6
3584,1431,08-05-2024,71,198968.98
3585,302,31-03-2024,57,97011.72
3586,3939,13-05-2024,83,516623.54
3587,1708,11-12-2024,20,14510.6
3588,3071,19-07-2024,58,133326.34
3589,4138,28-05-2024,32,54956.48
3590,1549,16-03-2024,13,88344.23
3591,3769,23-06-2024,54,15962.4
3592,139,04-03-2024,90,370334.7
3593,2246,20-09-2024,44,10472.88
3594,3134,22-06-2024,99,731805.03
3595,1915,30-07-2024,32,89402.88
