product_id,product_name,therapeutic_area_id,product_type,manufacturer,price,launch_date
392,Knee Prosthesis,3,Device,BioMed Industries,1775.41,10-09-2024
393,Insulin Pump,4,Drug,PharmaPro,76.5,02-10-2024
394,Tumor Marker Test,2,Drug,CardioWorks,7957.71,24-05-2024
395,Cardiac Stent,1,Drug,MedTech Solutions,3656.85,28-05-2024
396,Asthma Medication,5,Drug,BioMed Industries,1242.41,02-03-2024
397,Cancer Drug X,2,Drug,RespiraCare,472.71,21-11-2024
398,Insulin Pen,4,Drug,BioMed Industries,477.89,28-11-2024
399,Chemotherapy Machine,2,Drug,CardioWorks,478.07,27-11-2024
400,Asthma Medication,5,Drug,TheraTech,1716.16,15-08-2024
401,Insulin Pen,4,Drug,CardioWorks,224.09,06-08-2024
402,Insulin Pen,4,Drug,PharmaPro,162.21,16-06-2024
403,Angioplasty Device,1,Drug,BioMed Industries,3620.4,05-05-2024
404,Oncology Diagnostic Tool,2,Drug,RespiraCare,3967.43,23-02-2024
405,Inhaler Device,5,Drug,BioMed Industries,2904.36,24-03-2024
406,Orthopedic Brace,3,Device,BioMed Industries,7470.8,30-07-2024
407,Spinal Fusion Device,3,Device,MedLife,649.11,13-04-2024
408,Bone Graft,3,Device,CardioWorks,5768,03-05-2024
409,Bone Graft,3,Device,CardioWorks,3718.24,21-12-2024
410,Cardiac Stent,1,Drug,MedTech Solutions,4528,02-01-2025
411,Asthma Medication,5,Drug,OncoMed,2288.89,07-01-2025
412,Bone Graft,3,Device,OncoMed,6051.24,19-10-2024
413,Orthopedic Brace,3,Device,PharmaPro,2319.84,11-07-2024
414,Heart Valve Implant,1,Drug,PureHealth,4661.04,02-12-2024
415,Insulin Pump,4,Drug,BioMed Industries,206.81,21-07-2024
416,Beta Blocker B,1,Drug,TheraTech,779.35,22-10-2024
417,Cancer Drug X,2,Drug,RespiraCare,1958.75,24-04-2024
418,Knee Prosthesis,3,Device,BioMed Industries,5372.14,15-01-2025
419,Insulin Pump,4,Drug,HealthCorp,405.75,07-09-2024
420,Chemotherapy Machine,2,Drug,OncoMed,2317,16-05-2024
421,Nebulizer,5,Drug,MedTech Solutions,546.3,04-10-2024
422,Cancer Drug X,2,Drug,BioMed Industries,1696.38,27-06-2024
423,Oxygen Concentrator,5,Drug,TheraTech,2130.59,25-09-2024
424,Glucose Monitor,4,Drug,CardioWorks,488.53,10-06-2024
425,Inhaler Device,5,Drug,MedTech Solutions,1863.15,29-01-2024
426,Cancer Drug X,2,Drug,PureHealth,1132.48,29-07-2024
427,Knee Prosthesis,3,Device,CardioWorks,3058.22,29-05-2024
428,Chemotherapy Machine,2,Drug,OncoMed,2590.21,27-01-2024
429,Chemotherapy Machine,2,Drug,MedTech Solutions,5000.71,05-02-2024
430,Nebulizer,5,Drug,MedLife,2173.06,20-07-2024
431,Chemotherapy Machine,2,Drug,HealthCorp,6316.61,01-04-2024
432,Glucagon Injection,4,Drug,PharmaPro,488.1,10-03-2024
433,Diabetes Test Strips,4,Drug,CardioWorks,359.33,30-04-2024
434,Heart Medication A,1,Drug,CardioWorks,345.67,09-06-2024
435,Beta Blocker B,1,Drug,TheraTech,4819.04,24-08-2024
436,Tumor Marker Test,2,Drug,TheraTech,1742.18,20-06-2024
437,Orthopedic Brace,3,Device,OncoMed,6645.13,17-08-2024
438,Glucagon Injection,4,Drug,PureHealth,418.47,23-05-2024
439,Oncology Diagnostic Tool,2,Drug,BioMed Industries,6843.53,14-10-2024
440,Insulin Pump,4,Drug,PharmaPro,467.72,10-04-2024
441,Asthma Medication,5,Drug,MedTech Solutions,915.92,25-04-2024
442,Hip Replacement Implant,3,Device,MedTech Solutions,7409.16,04-05-2024
443,Glucagon Injection,4,Drug,TheraTech,410.09,02-10-2024
444,Spinal Fusion Device,3,Device,RespiraCare,2389.8,13-11-2024
445,Glucagon Injection,4,Drug,TheraTech,215.76,16-03-2024
446,Heart Medication A,1,Drug,PureHealth,3308.33,05-08-2024
447,Knee Prosthesis,3,Device,PureHealth,327.54,23-03-2024
448,Bone Graft,3,Device,CardioWorks,3471.77,29-01-2024
449,Insulin Pump,4,Drug,PureHealth,209.37,30-05-2024
450,Radiation Therapy Kit,2,Drug,MedTech Solutions,9273.12,15-01-2025
451,Tumor Marker Test,2,Drug,OncoMed,6783.67,20-07-2024
452,Hip Replacement Implant,3,Device,RespiraCare,5985.44,09-02-2024
453,Cardiac Stent,1,Drug,PharmaPro,2494.68,24-06-2024
454,Beta Blocker B,1,Drug,PureHealth,1155.02,16-06-2024
455,Chemotherapy Machine,2,Drug,PharmaPro,7179.53,14-11-2024
456,Cardiac Stent,1,Drug,MedLife,4281.87,31-05-2024
457,Glucagon Injection,4,Drug,HealthCorp,317.68,11-08-2024
458,Bone Graft,3,Device,BioMed Industries,2153.06,24-09-2024
459,COPD Treatment Kit,5,Drug,OncoMed,2092.32,12-07-2024
460,Heart Medication A,1,Drug,RespiraCare,4233.02,02-08-2024
461,Hip Replacement Implant,3,Device,MedTech Solutions,5574.21,30-11-2024
462,Glucagon Injection,4,Drug,PureHealth,408.81,03-08-2024
463,Angioplasty Device,1,Drug,BioMed Industries,4678.25,15-03-2024
464,Nebulizer,5,Drug,MedLife,721.07,13-05-2024
465,Hip Replacement Implant,3,Device,PureHealth,6837.97,21-03-2024
466,Insulin Pen,4,Drug,HealthCorp,427.95,14-08-2024
467,Glucagon Injection,4,Drug,OncoMed,177.66,17-06-2024
468,Tumor Marker Test,2,Drug,MedTech Solutions,4721.91,27-11-2024
469,Knee Prosthesis,3,Device,MedTech Solutions,3826.98,08-08-2024
470,Heart Valve Implant,1,Drug,MedLife,1326.91,11-11-2024
471,Insulin Pen,4,Drug,HealthCorp,245.26,22-09-2024
472,Cardiac Stent,1,Drug,CardioWorks,1217.54,19-06-2024
473,Asthma Medication,5,Drug,HealthCorp,1818.43,01-09-2024
474,Tumor Marker Test,2,Drug,PharmaPro,3956.83,17-02-2024
475,Heart Medication A,1,Drug,CardioWorks,4465.12,06-01-2025
476,COPD Treatment Kit,5,Drug,HealthCorp,453.43,23-07-2024
477,COPD Treatment Kit,5,Drug,RespiraCare,2775.75,13-12-2024
478,Cancer Drug X,2,Drug,OncoMed,7012.99,29-06-2024
479,Glucagon Injection,4,Drug,MedLife,180.23,21-01-2024
480,Nebulizer,5,Drug,BioMed Industries,2112.78,21-08-2024
481,COPD Treatment Kit,5,Drug,OncoMed,650.66,09-09-2024
482,Chemotherapy Machine,2,Drug,HealthCorp,2689.78,15-08-2024
483,Heart Valve Implant,1,Drug,TheraTech,4861.66,12-02-2024
484,Insulin Pen,4,Drug,TheraTech,320.35,10-12-2024
485,Angioplasty Device,1,Drug,MedLife,3747.18,29-01-2024
486,Diabetes Test Strips,4,Drug,MedLife,306.88,16-07-2024
487,Nebulizer,5,Drug,CardioWorks,488.05,18-02-2024
488,Tumor Marker Test,2,Drug,PureHealth,6620.44,06-01-2025
489,Knee Prosthesis,3,Device,BioMed Industries,6144.96,11-05-2024
490,Bone Graft,3,Device,RespiraCare,6041.08,03-04-2024
491,Bone Graft,3,Device,MedLife,5849.34,01-04-2024
492,Tumor Marker Test,2,Drug,MedTech Solutions,6518.64,26-07-2024
493,Asthma Medication,5,Drug,PharmaPro,2802.04,07-02-2024
494,Bone Graft,3,Device,MedTech Solutions,7836.43,21-07-2024
495,Oncology Diagnostic Tool,2,Drug,MedLife,4706.87,01-01-2025
496,Tumor Marker Test,2,Drug,OncoMed,5149.39,05-03-2024
497,Insulin Pen,4,Drug,TheraTech,173.98,16-08-2024
498,Cardiac Stent,1,Drug,HealthCorp,2688.15,18-12-2024
499,Beta Blocker B,1,Drug,PureHealth,2025.45,14-03-2024
500,Tumor Marker Test,2,Drug,OncoMed,4687.63,15-03-2024
501,Nebulizer,5,Drug,HealthCorp,314.36,20-12-2024
502,Inhaler Device,5,Drug,MedLife,1408.94,09-12-2024
503,Diabetes Test Strips,4,Drug,OncoMed,462,24-03-2024
504,Glucose Monitor,4,Drug,RespiraCare,146.65,01-02-2024
505,Diabetes Test Strips,4,Drug,RespiraCare,227.28,09-03-2024
506,Angioplasty Device,1,Drug,CardioWorks,4300.37,28-06-2024
507,Oxygen Concentrator,5,Drug,CardioWorks,388.05,13-02-2024
508,Beta Blocker B,1,Drug,BioMed Industries,1268.46,26-10-2024
509,Cardiac Stent,1,Drug,CardioWorks,2673.6,20-08-2024
510,Cardiac Stent,1,Drug,BioMed Industries,1444.61,30-10-2024
511,Inhaler Device,5,Drug,TheraTech,289.76,28-05-2024
512,Chemotherapy Machine,2,Drug,BioMed Industries,1014.33,26-06-2024
513,Orthopedic Brace,3,Device,OncoMed,2635.6,28-07-2024
514,Orthopedic Brace,3,Device,PharmaPro,7396.12,18-07-2024
515,Glucose Monitor,4,Drug,HealthCorp,460.85,28-02-2024
516,COPD Treatment Kit,5,Drug,RespiraCare,1821.63,08-12-2024
517,Orthopedic Brace,3,Device,BioMed Industries,5454.04,06-08-2024
518,Radiation Therapy Kit,2,Drug,MedTech Solutions,2963.38,16-02-2024
519,Glucagon Injection,4,Drug,MedLife,382.75,07-07-2024
520,Insulin Pump,4,Drug,HealthCorp,430.02,12-12-2024
521,Beta Blocker B,1,Drug,MedTech Solutions,3051.51,11-04-2024
522,Tumor Marker Test,2,Drug,HealthCorp,1711.31,27-12-2024
523,Spinal Fusion Device,3,Device,OncoMed,5326.04,18-07-2024
524,Oncology Diagnostic Tool,2,Drug,BioMed Industries,1460.45,17-07-2024
525,Cancer Drug X,2,Drug,PharmaPro,8327.34,06-01-2025
526,Nebulizer,5,Drug,PharmaPro,2545.91,23-05-2024
527,Insulin Pen,4,Drug,PharmaPro,97.29,18-02-2024
528,Spinal Fusion Device,3,Device,MedLife,4227.58,14-12-2024
529,Knee Prosthesis,3,Device,OncoMed,7953.01,26-02-2024
530,Asthma Medication,5,Drug,RespiraCare,1060.4,09-09-2024
531,Hip Replacement Implant,3,Device,TheraTech,6575.14,21-04-2024
532,Hip Replacement Implant,3,Device,BioMed Industries,3312.18,15-03-2024
533,Oncology Diagnostic Tool,2,Drug,HealthCorp,4084.69,18-02-2024
534,Orthopedic Brace,3,Device,RespiraCare,3757.65,04-07-2024
535,Insulin Pump,4,Drug,HealthCorp,283.83,03-05-2024
536,Knee Prosthesis,3,Device,PureHealth,6835.49,26-11-2024
537,Inhaler Device,5,Drug,HealthCorp,1274.58,14-08-2024
538,Heart Medication A,1,Drug,TheraTech,510.69,01-08-2024
539,Tumor Marker Test,2,Drug,PureHealth,1853.02,05-11-2024
540,Beta Blocker B,1,Drug,PharmaPro,3425.3,10-02-2024
541,Heart Valve Implant,1,Drug,BioMed Industries,1236.21,27-12-2024
542,Insulin Pen,4,Drug,MedTech Solutions,255.61,19-05-2024
543,Beta Blocker B,1,Drug,PureHealth,1459.75,29-09-2024
544,Heart Medication A,1,Drug,HealthCorp,3386.26,18-03-2024
545,Spinal Fusion Device,3,Device,MedTech Solutions,2814.29,06-06-2024
546,Spinal Fusion Device,3,Device,HealthCorp,6093.27,15-05-2024
547,Cancer Drug X,2,Drug,TheraTech,1988.83,14-10-2024
548,Hip Replacement Implant,3,Device,HealthCorp,4459.04,17-09-2024
549,Inhaler Device,5,Drug,TheraTech,1436.53,28-10-2024
550,Insulin Pump,4,Drug,OncoMed,71.74,22-07-2024
551,Cancer Drug X,2,Drug,PureHealth,2962.04,16-09-2024
552,Oncology Diagnostic Tool,2,Drug,TheraTech,8766.86,21-09-2024
553,Cancer Drug X,2,Drug,PureHealth,3682.4,18-09-2024
554,Oncology Diagnostic Tool,2,Drug,OncoMed,8221.33,25-05-2024
555,Nebulizer,5,Drug,PharmaPro,2137.85,10-10-2024
556,Glucose Monitor,4,Drug,PharmaPro,481.16,18-02-2024
557,Nebulizer,5,Drug,PureHealth,1195.41,09-03-2024
558,Inhaler Device,5,Drug,PureHealth,1355.75,30-06-2024
559,Oncology Diagnostic Tool,2,Drug,RespiraCare,288.03,15-03-2024
560,Oxygen Concentrator,5,Drug,HealthCorp,247.22,12-03-2024
561,Insulin Pump,4,Drug,MedTech Solutions,136.58,01-07-2024
562,Cancer Drug X,2,Drug,RespiraCare,447.49,06-01-2025
563,Chemotherapy Machine,2,Drug,PharmaPro,8821.58,30-04-2024
564,Knee Prosthesis,3,Device,TheraTech,308.34,21-01-2024
565,Radiation Therapy Kit,2,Drug,PureHealth,8634.28,12-03-2024
566,Inhaler Device,5,Drug,PureHealth,1384.3,08-05-2024
567,Glucagon Injection,4,Drug,BioMed Industries,294.12,26-11-2024
568,COPD Treatment Kit,5,Drug,RespiraCare,2708.38,21-03-2024
569,Nebulizer,5,Drug,RespiraCare,1799.4,24-02-2024
570,Diabetes Test Strips,4,Drug,RespiraCare,442.85,29-06-2024
571,Insulin Pen,4,Drug,PureHealth,180.53,10-11-2024
572,Heart Medication A,1,Drug,MedLife,4305.84,29-06-2024
573,Heart Valve Implant,1,Drug,RespiraCare,2513.71,19-06-2024
574,Insulin Pen,4,Drug,RespiraCare,471.13,09-11-2024
575,Cancer Drug X,2,Drug,MedTech Solutions,6066.02,13-06-2024
576,Cancer Drug X,2,Drug,MedTech Solutions,953.05,30-07-2024
577,Cardiac Stent,1,Drug,MedTech Solutions,3278.48,30-10-2024
578,Beta Blocker B,1,Drug,RespiraCare,3614.9,14-08-2024
579,Heart Medication A,1,Drug,OncoMed,2998.51,25-01-2024
580,Insulin Pump,4,Drug,OncoMed,348.47,09-10-2024
581,Oxygen Concentrator,5,Drug,CardioWorks,834.78,14-11-2024
582,Orthopedic Brace,3,Device,MedLife,6128.99,07-02-2024
583,Cardiac Stent,1,Drug,TheraTech,3018.89,26-01-2024
584,Insulin Pump,4,Drug,BioMed Industries,187.02,01-07-2024
585,Diabetes Test Strips,4,Drug,OncoMed,238.76,21-09-2024
586,Heart Valve Implant,1,Drug,CardioWorks,1969.8,11-06-2024
587,Glucagon Injection,4,Drug,CardioWorks,213.69,18-11-2024
588,Asthma Medication,5,Drug,CardioWorks,983.81,16-11-2024
589,Cardiac Stent,1,Drug,PharmaPro,2561.93,26-12-2024
590,Nebulizer,5,Drug,HealthCorp,2862.84,10-08-2024
591,Inhaler Device,5,Drug,BioMed Industries,568.64,06-08-2024
592,Tumor Marker Test,2,Drug,TheraTech,6562.21,06-03-2024
593,COPD Treatment Kit,5,Drug,RespiraCare,2788.15,16-01-2025
594,Tumor Marker Test,2,Drug,PharmaPro,3950.97,28-01-2024
595,Hip Replacement Implant,3,Device,OncoMed,1062.5,08-09-2024
596,Diabetes Test Strips,4,Drug,TheraTech,226.05,31-01-2024
597,Insulin Pump,4,Drug,TheraTech,165.38,21-03-2024
598,Glucose Monitor,4,Drug,CardioWorks,457.77,15-12-2024
599,Oncology Diagnostic Tool,2,Drug,PureHealth,9872.04,07-09-2024
600,Tumor Marker Test,2,Drug,MedLife,9578.72,30-08-2024
601,Cardiac Stent,1,Drug,PharmaPro,2995.63,11-12-2024
602,Cancer Drug X,2,Drug,OncoMed,8605.16,24-09-2024
603,Beta Blocker B,1,Drug,BioMed Industries,621.44,21-08-2024
604,Cancer Drug X,2,Drug,BioMed Industries,1349.07,16-09-2024
605,Spinal Fusion Device,3,Device,OncoMed,3038.41,24-04-2024
606,Heart Valve Implant,1,Drug,TheraTech,2804.27,21-08-2024
607,Cardiac Stent,1,Drug,MedTech Solutions,4729.3,11-01-2025
608,Heart Medication A,1,Drug,CardioWorks,165.58,01-07-2024
609,Insulin Pen,4,Drug,PharmaPro,65.78,13-11-2024
610,Tumor Marker Test,2,Drug,PureHealth,8338.59,12-01-2025
611,Glucagon Injection,4,Drug,PharmaPro,313.46,30-06-2024
612,Heart Medication A,1,Drug,OncoMed,219.56,21-11-2024
613,Radiation Therapy Kit,2,Drug,RespiraCare,3194.03,03-11-2024
614,Oxygen Concentrator,5,Drug,OncoMed,867.67,13-01-2025
615,Cardiac Stent,1,Drug,PureHealth,497.77,19-01-2024
616,Angioplasty Device,1,Drug,OncoMed,4528.79,12-03-2024
617,Oxygen Concentrator,5,Drug,CardioWorks,1082.74,04-08-2024
618,Oncology Diagnostic Tool,2,Drug,MedLife,1799.26,14-10-2024
619,Asthma Medication,5,Drug,CardioWorks,1613.54,20-08-2024
620,Spinal Fusion Device,3,Device,RespiraCare,7544.72,29-06-2024
621,Heart Valve Implant,1,Drug,RespiraCare,4781.28,23-06-2024
622,Cancer Drug X,2,Drug,PureHealth,9999.97,23-07-2024
623,Cancer Drug X,2,Drug,BioMed Industries,5387.59,13-06-2024
624,Tumor Marker Test,2,Drug,PureHealth,2542.05,04-12-2024
625,Hip Replacement Implant,3,Device,OncoMed,5128.51,17-09-2024
626,Chemotherapy Machine,2,Drug,OncoMed,3992.66,28-06-2024
627,Glucagon Injection,4,Drug,CardioWorks,124.17,03-05-2024
628,Insulin Pump,4,Drug,MedTech Solutions,378.66,16-07-2024
629,Insulin Pump,4,Drug,HealthCorp,107.42,20-06-2024
630,Chemotherapy Machine,2,Drug,MedTech Solutions,563.9,23-07-2024
631,Knee Prosthesis,3,Device,MedLife,7857.96,11-10-2024
632,Inhaler Device,5,Drug,MedTech Solutions,936,28-06-2024
633,Cardiac Stent,1,Drug,PureHealth,925.34,09-06-2024
634,Chemotherapy Machine,2,Drug,CardioWorks,4883.24,27-04-2024
635,Insulin Pen,4,Drug,MedTech Solutions,67.2,22-06-2024
636,Oncology Diagnostic Tool,2,Drug,CardioWorks,3832.45,31-12-2024
637,Cardiac Stent,1,Drug,RespiraCare,4523.25,29-12-2024
638,Orthopedic Brace,3,Device,CardioWorks,3514.37,27-06-2024
639,Inhaler Device,5,Drug,RespiraCare,2013.3,20-12-2024
640,Cardiac Stent,1,Drug,RespiraCare,560.4,16-04-2024
641,Heart Medication A,1,Drug,OncoMed,1151.02,09-10-2024
642,Oxygen Concentrator,5,Drug,OncoMed,2558.36,15-02-2024
643,Diabetes Test Strips,4,Drug,PureHealth,89.59,10-02-2024
644,Glucose Monitor,4,Drug,TheraTech,63.1,25-08-2024
645,Knee Prosthesis,3,Device,RespiraCare,7616.45,09-08-2024
646,Knee Prosthesis,3,Device,MedTech Solutions,1826.7,01-10-2024
647,Nebulizer,5,Drug,OncoMed,1627.37,07-02-2024
648,Beta Blocker B,1,Drug,PureHealth,123.98,04-12-2024
649,Beta Blocker B,1,Drug,MedTech Solutions,1192.77,01-06-2024
650,Chemotherapy Machine,2,Drug,HealthCorp,3738.51,16-09-2024
651,Inhaler Device,5,Drug,CardioWorks,2577.32,01-06-2024
652,Bone Graft,3,Device,HealthCorp,1826.43,04-04-2024
653,Bone Graft,3,Device,BioMed Industries,1899.18,15-06-2024
654,Angioplasty Device,1,Drug,HealthCorp,2500.03,21-02-2024
655,Chemotherapy Machine,2,Drug,RespiraCare,3302.87,25-03-2024
656,Heart Valve Implant,1,Drug,MedLife,4138.77,08-07-2024
657,Glucose Monitor,4,Drug,TheraTech,252.88,03-05-2024
658,Nebulizer,5,Drug,RespiraCare,2999.88,14-05-2024
659,COPD Treatment Kit,5,Drug,OncoMed,843.09,15-12-2024
660,Heart Medication A,1,Drug,OncoMed,1418.05,24-11-2024
661,Diabetes Test Strips,4,Drug,HealthCorp,470.23,16-08-2024
662,Spinal Fusion Device,3,Device,OncoMed,5353.87,05-12-2024
663,Chemotherapy Machine,2,Drug,BioMed Industries,7475.64,23-05-2024
664,COPD Treatment Kit,5,Drug,OncoMed,1090.05,16-04-2024
665,Orthopedic Brace,3,Device,OncoMed,5533.34,30-11-2024
666,Angioplasty Device,1,Drug,RespiraCare,185.36,27-04-2024
667,Heart Medication A,1,Drug,TheraTech,882.1,28-02-2024
668,Cancer Drug X,2,Drug,MedLife,331.45,13-05-2024
669,Oxygen Concentrator,5,Drug,PureHealth,2933.52,17-02-2024
670,Diabetes Test Strips,4,Drug,PureHealth,277.63,16-08-2024
671,Knee Prosthesis,3,Device,PharmaPro,2667.5,08-11-2024
672,Heart Medication A,1,Drug,PureHealth,2198.87,07-02-2024
673,Spinal Fusion Device,3,Device,OncoMed,3757.52,24-10-2024
674,Angioplasty Device,1,Drug,MedTech Solutions,4562.48,19-03-2024
675,Tumor Marker Test,2,Drug,MedTech Solutions,4525.63,15-10-2024
676,Inhaler Device,5,Drug,HealthCorp,561.19,29-06-2024
677,Nebulizer,5,Drug,MedLife,2449.83,10-01-2025
678,Asthma Medication,5,Drug,MedTech Solutions,859.26,11-11-2024
679,Asthma Medication,5,Drug,HealthCorp,1894.34,15-12-2024
680,Heart Valve Implant,1,Drug,OncoMed,3311.57,02-10-2024
681,Hip Replacement Implant,3,Device,BioMed Industries,7580.26,04-04-2024
682,Beta Blocker B,1,Drug,OncoMed,1073.17,15-02-2024
683,Nebulizer,5,Drug,MedLife,661.32,09-02-2024
684,Heart Valve Implant,1,Drug,OncoMed,2976.4,13-10-2024
685,Beta Blocker B,1,Drug,PureHealth,4671.95,12-04-2024
686,Knee Prosthesis,3,Device,TheraTech,5798.3,28-04-2024
687,Angioplasty Device,1,Drug,BioMed Industries,974.87,22-05-2024
688,Oxygen Concentrator,5,Drug,MedLife,1017.26,07-02-2024
689,Cardiac Stent,1,Drug,TheraTech,1831.71,30-03-2024
690,Nebulizer,5,Drug,PharmaPro,476.6,25-01-2024
691,Glucagon Injection,4,Drug,MedTech Solutions,410.18,01-11-2024
692,Glucagon Injection,4,Drug,MedLife,193.58,19-12-2024
693,Tumor Marker Test,2,Drug,TheraTech,6197.48,27-12-2024
694,Tumor Marker Test,2,Drug,PureHealth,7931.76,22-12-2024
695,Cardiac Stent,1,Drug,PharmaPro,491.12,29-05-2024
696,Heart Medication A,1,Drug,CardioWorks,3847.52,16-08-2024
697,Angioplasty Device,1,Drug,HealthCorp,1854.83,29-10-2024
698,Orthopedic Brace,3,Device,MedTech Solutions,4467.8,25-11-2024
699,Insulin Pump,4,Drug,MedLife,335.42,24-12-2024
700,Orthopedic Brace,3,Device,TheraTech,5671.55,03-08-2024
701,Orthopedic Brace,3,Device,OncoMed,5235.32,24-01-2024
702,Radiation Therapy Kit,2,Drug,PureHealth,7165.86,03-12-2024
703,Tumor Marker Test,2,Drug,BioMed Industries,9765.38,09-03-2024
704,Glucagon Injection,4,Drug,PharmaPro,496.91,18-01-2024
705,Heart Valve Implant,1,Drug,TheraTech,2121.82,03-08-2024
706,Nebulizer,5,Drug,CardioWorks,182.71,25-05-2024
707,Chemotherapy Machine,2,Drug,CardioWorks,8584.93,17-06-2024
708,Tumor Marker Test,2,Drug,MedLife,1551.77,07-06-2024
709,Diabetes Test Strips,4,Drug,BioMed Industries,437.24,12-10-2024
710,Insulin Pump,4,Drug,TheraTech,72.94,30-06-2024
711,Asthma Medication,5,Drug,RespiraCare,466.16,19-01-2024
712,Heart Medication A,1,Drug,RespiraCare,2129.85,04-03-2024
713,Insulin Pen,4,Drug,MedTech Solutions,432.68,14-11-2024
714,COPD Treatment Kit,5,Drug,PureHealth,309.75,28-07-2024
715,Cardiac Stent,1,Drug,BioMed Industries,596.22,11-12-2024
716,Hip Replacement Implant,3,Device,TheraTech,2188.52,13-01-2025
717,Heart Valve Implant,1,Drug,TheraTech,2519.32,21-10-2024
718,Heart Valve Implant,1,Drug,OncoMed,3748.64,25-08-2024
719,Oxygen Concentrator,5,Drug,CardioWorks,1748.36,11-02-2024
720,Asthma Medication,5,Drug,HealthCorp,1946.71,13-10-2024
721,Cardiac Stent,1,Drug,MedLife,4549.7,03-11-2024
722,Tumor Marker Test,2,Drug,MedLife,5762.43,04-03-2024
723,Beta Blocker B,1,Drug,TheraTech,3085.28,21-02-2024
724,Spinal Fusion Device,3,Device,OncoMed,566.1,11-12-2024
725,Knee Prosthesis,3,Device,BioMed Industries,4718.3,26-11-2024
726,Radiation Therapy Kit,2,Drug,HealthCorp,1356.56,13-10-2024
727,Oxygen Concentrator,5,Drug,PharmaPro,545.33,03-12-2024
728,Beta Blocker B,1,Drug,TheraTech,3211.77,20-08-2024
729,Beta Blocker B,1,Drug,OncoMed,666.08,02-04-2024
730,Cancer Drug X,2,Drug,RespiraCare,3342.01,31-10-2024
731,Insulin Pen,4,Drug,HealthCorp,327.94,11-03-2024
732,COPD Treatment Kit,5,Drug,MedTech Solutions,1840.67,12-05-2024
733,Chemotherapy Machine,2,Drug,PureHealth,8627.63,27-04-2024
734,Oxygen Concentrator,5,Drug,MedLife,1630.89,15-07-2024
735,Beta Blocker B,1,Drug,PharmaPro,462.43,27-12-2024
736,Beta Blocker B,1,Drug,OncoMed,4515.79,21-07-2024
737,Oxygen Concentrator,5,Drug,TheraTech,499.31,21-03-2024
738,Nebulizer,5,Drug,MedTech Solutions,2968.83,08-10-2024
739,Nebulizer,5,Drug,PureHealth,1520.17,03-10-2024
740,Inhaler Device,5,Drug,PureHealth,1868.1,12-05-2024
741,Beta Blocker B,1,Drug,HealthCorp,244.75,20-07-2024
742,Angioplasty Device,1,Drug,RespiraCare,350,23-12-2024
743,Nebulizer,5,Drug,TheraTech,441.46,24-10-2024
744,Spinal Fusion Device,3,Device,RespiraCare,2374.98,22-06-2024
745,COPD Treatment Kit,5,Drug,CardioWorks,1542.69,25-06-2024
746,Heart Valve Implant,1,Drug,PureHealth,1140.59,13-11-2024
747,Beta Blocker B,1,Drug,MedTech Solutions,3543.82,09-08-2024
748,Tumor Marker Test,2,Drug,HealthCorp,6505.83,16-02-2024
749,COPD Treatment Kit,5,Drug,CardioWorks,436.29,13-05-2024
750,Knee Prosthesis,3,Device,TheraTech,4228.2,07-06-2024
751,Oxygen Concentrator,5,Drug,PureHealth,2357.08,04-10-2024
752,Heart Valve Implant,1,Drug,TheraTech,4518.58,17-02-2024
753,Knee Prosthesis,3,Device,TheraTech,3682.8,13-01-2025
754,COPD Treatment Kit,5,Drug,TheraTech,654.31,06-06-2024
755,Cancer Drug X,2,Drug,TheraTech,5344.45,16-05-2024
